B2,B3,B4,B8,B11,B12,NDVI,NDMI,NBR,BSI,EVI,Elevation,Slope,Eastness,Northness,Label
0.04241018,0.06383678,0.050518647,0.28198117,0.19847305,0.10562999,0.69612825,0.17381077,0.45496932,-0.13149962,0.45670772,1185.0,25.773478,-0.37707335,-0.8969591,0
0.044793252,0.06535581,0.06564399,0.24241248,0.21065037,0.12515149,0.57381845,0.0701053,0.319022,-0.019363567,0.3398539,413.0,18.299976,0.44358912,0.88689554,0
0.042892706,0.062954076,0.06522119,0.23573244,0.20660506,0.12620796,0.5665698,0.06584876,0.3026036,-0.01235148,0.32655874,852.0,21.907627,-0.99670684,-0.036170155,0
0.0470764,0.06839215,0.061081696,0.26770678,0.21343319,0.117679566,0.62844384,0.11280208,0.38929042,-0.06833264,0.40321055,1421.0,41.66869,-0.29727173,0.879658,0
0.04760246,0.06890093,0.06550788,0.2549246,0.2163474,0.12273686,0.59112835,0.08185761,0.3500165,-0.03537372,0.36681554,1209.0,34.49848,-0.980311,-0.18539065,1
0.04396892,0.064414494,0.06488735,0.2413284,0.20857221,0.12467276,0.57619846,0.072807625,0.31873024,-0.02118589,0.33907872,324.0,19.115429,0.9748879,-0.17862713,1
0.0348,0.058,0.0442,0.2649,0.1765,0.0939,0.7140084,0.20027187,0.4765886,-0.15180632,0.4347569,1359.0,22.684978,0.15121096,-0.8342915,0
0.04426394,0.06545328,0.05836798,0.2640092,0.20600246,0.11512441,0.63789016,0.12341555,0.39269742,-0.07666673,0.40094215,703.0,35.24462,-0.56017786,0.8265357,0
0.04021021,0.059612717,0.064303495,0.22733198,0.2007224,0.12719625,0.5590146,0.062164027,0.28244781,-0.004724841,0.3107491,1360.0,36.383553,0.6605933,-0.74580324,0
0.04574868,0.06690386,0.055392925,0.2813623,0.20836721,0.111737974,0.6710197,0.14905183,0.43150395,-0.107216,0.44460988,1650.0,28.873762,-0.19002113,-0.9593868,0
0.04450651,0.06572845,0.054150518,0.27967578,0.20493814,0.11021279,0.6755767,0.15422098,0.43464467,-0.11160101,0.44367486,898.0,38.63121,-0.3236185,0.93799955,0
0.044424117,0.06556739,0.059426647,0.26118433,0.20682405,0.11645046,0.62929124,0.116152376,0.38326415,-0.06882421,0.3926581,417.0,25.69291,-0.12478138,0.9828365,0
0.044034738,0.06528616,0.056544993,0.26912263,0.2047145,0.112886846,0.6527442,0.13592882,0.40898407,-0.09034879,0.41579747,497.0,21.697666,0.98283255,-0.14866543,0
0.046613734,0.067875236,0.058951676,0.27297276,0.21161026,0.115436085,0.64478856,0.1266295,0.40559497,-0.08307158,0.41896576,984.0,16.410664,-0.78886366,-0.47935376,0
0.04115183,0.06278411,0.047496915,0.2861352,0.19418602,0.10168614,0.71527374,0.19143268,0.47560316,-0.1504545,0.4725593,665.0,27.993628,0.98643416,0.12778722,0
0.04018124,0.060372975,0.06118824,0.23664188,0.19863713,0.12141745,0.58910644,0.08731125,0.32180265,-0.03167391,0.33678597,595.0,20.100578,-0.01727547,0.9977982,1
0.038660627,0.059427753,0.05733371,0.24181698,0.19303174,0.115496024,0.6166901,0.11218899,0.35353026,-0.056725156,0.3559077,639.0,24.008041,-0.55955595,0.82793397,0
0.040971495,0.06263503,0.046888825,0.28733248,0.19350362,0.10091656,0.71941453,0.19513689,0.48014522,-0.15458429,0.4765491,716.0,20.081581,-0.621502,0.7697459,0
0.039378896,0.059356708,0.061243676,0.23301731,0.19702025,0.12213654,0.5837459,0.08370679,0.3122049,-0.026631515,0.32903355,559.0,34.00936,0.54662156,0.83281857,1
0.039957665,0.061106496,0.05607745,0.25164822,0.1951665,0.11290318,0.6355361,0.12640971,0.38059115,-0.07435193,0.37947482,523.0,20.37761,0.38045427,-0.9062784,0
0.04159577,0.06310388,0.04716081,0.28960162,0.1952236,0.101626314,0.71991646,0.19466402,0.48047516,-0.15483926,0.48080507,675.0,45.939137,0.8225378,0.56645876,1
0.0447924,0.06602167,0.05771529,0.26869476,0.20694216,0.114234485,0.64636326,0.12983139,0.40336505,-0.08445934,0.41237742,652.0,29.79021,0.6245809,0.76838505,0
,,,,,,,,,,,,,,,0
0.040320195,0.059749715,0.06434112,0.2276764,0.20096359,0.12715572,0.55933386,0.06231994,0.28329083,-0.005047606,0.3113944,300.0,23.454817,0.9098646,-0.41404656,1
0.03977241,0.059785083,0.061507747,0.23390555,0.19799796,0.122313775,0.58358175,0.083138004,0.31326705,-0.026580445,0.33035034,673.0,23.614115,-0.5765841,-0.81384104,1
0.03841,0.059722155,0.05449661,0.24952662,0.1907963,0.11073878,0.6414971,0.13338012,0.38523778,-0.07997252,0.37842533,621.0,29.467337,0.96022487,-0.13376299,0
0.046615507,0.06788508,0.061566457,0.26393127,0.21259382,0.1183916,0.62170887,0.107732944,0.38067216,-0.062230308,0.39410037,1061.0,27.974377,0.9823295,0.18301772,0
0.042354956,0.06379719,0.051347896,0.27882832,0.19864133,0.10653387,0.6889667,0.16794156,0.44709745,-0.12464545,0.44805947,1198.0,22.028442,0.9855214,0.15735126,0
0.04284901,0.06420883,0.050937384,0.2827189,0.19972287,0.10626802,0.6946715,0.17203325,0.4536165,-0.12999651,0.45735195,1183.0,27.793354,-0.98810935,0.1486653,0
0.04330157,0.064598754,0.05539431,0.26955903,0.20252609,0.111493245,0.659063,0.14199331,0.4148139,-0.09625442,0.41921958,1294.0,29.780125,0.8236517,-0.5670142,0
0.037941467,0.058930803,0.05589324,0.24302608,0.19057843,0.113272384,0.6260313,0.12095734,0.36417136,-0.06540256,0.36158854,519.0,24.648926,0.7317048,0.66003567,0
0.0436259,0.06482148,0.050497375,0.28818434,0.20153807,0.10618197,0.7018004,0.17692935,0.4615059,-0.13663678,0.47011825,1017.0,20.797483,-0.93376976,0.068004824,1
0.04549795,0.06636401,0.06475862,0.24829416,0.21163116,0.12323987,0.58627665,0.0797151,0.33658907,-0.030520655,0.35414854,394.0,34.02161,0.97394615,0.19235364,1
0.03931027,0.059419353,0.060661837,0.23448443,0.19650097,0.12110688,0.5889371,0.088131666,0.31884232,-0.031324342,0.33334383,904.0,25.914568,-0.44725645,-0.8719209,1
0.04593289,0.06677228,0.065996304,0.24611628,0.21313865,0.12469752,0.5770994,0.071806796,0.32743862,-0.022609541,0.34702593,646.0,25.179516,-0.99281615,-0.11375013,1
0.044984907,0.06613122,0.05366784,0.28373042,0.20594876,0.1098465,0.6818724,0.15884209,0.44180414,-0.117448546,0.453468,1044.0,30.415962,-0.5349544,-0.8395556,0
0.038904995,0.059216294,0.059479702,0.23631708,0.19489646,0.11921414,0.597834,0.09605594,0.32937458,-0.039361756,0.339704,712.0,21.274632,0.4107548,-0.89868563,0
0.045513727,0.06674779,0.058584765,0.26908976,0.20894293,0.11516555,0.642421,0.12582158,0.40057796,-0.080868,0.4113851,1165.0,33.216938,0.7622017,0.6359691,0
0.045776457,0.066767246,0.064159356,0.25147247,0.21191949,0.12218684,0.5934545,0.08535536,0.3459987,-0.03692493,0.3621382,525.0,31.11654,0.9370698,-0.34877786,1
0.04408119,0.06524815,0.051521674,0.2868433,0.20301433,0.107400805,0.6954669,0.17112926,0.45515582,-0.13047591,0.46492857,1396.0,22.04589,0.88690376,-0.39533338,0
0.044992544,0.06617155,0.059632946,0.2630971,0.20818572,0.1165483,0.6304469,0.11651473,0.38601497,-0.06992604,0.39632252,737.0,23.313211,-0.96786094,-0.11654118,0
0.044114977,0.06447655,0.06563933,0.23956007,0.20928548,0.12575765,0.5698594,0.0674499,0.31151628,-0.015664576,0.33381236,362.0,22.41122,0.27679726,-0.95287883,0
0.045287747,0.06640355,0.061414495,0.25844055,0.20961268,0.118737645,0.61598545,0.10432119,0.37038967,-0.056895714,0.3826434,428.0,23.544464,-0.6179911,0.7849208,0
0.04550356,0.066673264,0.060910653,0.2611113,0.20986673,0.117997594,0.62169874,0.10880456,0.37750024,-0.062067796,0.38940495,574.0,40.67747,0.9552071,0.08069007,0
0.04374623,0.064718954,0.048097733,0.29741824,0.20114854,0.10407124,0.72158897,0.19309288,0.48157427,-0.15568517,0.49550626,1207.0,28.669115,0.8278931,-0.55899554,1
0.04613995,0.067155756,0.06478814,0.25097495,0.2129757,0.12280926,0.58964086,0.081903666,0.34288687,-0.03366113,0.35980794,656.0,32.58695,-0.49324113,-0.86729383,1
0.03885973,0.060072742,0.055209085,0.24935481,0.1922169,0.1118022,0.6374548,0.12939666,0.38086653,-0.07614911,0.37649617,507.0,19.93736,-0.6173974,0.77643484,1
0.040658,0.06240585,0.048311923,0.28079242,0.19322257,0.10231901,0.7064036,0.18474068,0.46585247,-0.14195038,0.459183,751.0,21.427668,-0.7347976,0.6612372,0
0.044364583,0.064889394,0.065087944,0.24237199,0.20948365,0.12465206,0.5766086,0.07278506,0.32074174,-0.021672545,0.34088752,451.0,20.010504,-0.9770442,-0.07707492,1
0.045801196,0.06688229,0.06311748,0.255039,0.21148714,0.120743096,0.60322994,0.093353525,0.35737708,-0.04559182,0.37187323,644.0,32.535553,0.30043742,-0.9530839,1
0.040090848,0.061973624,0.046505142,0.28413147,0.19107728,0.099915326,0.7186933,0.1958175,0.4796711,-0.1542171,0.47055426,531.0,21.073944,-0.49720708,0.85461986,0
0.040934145,0.062327087,0.054449715,0.26147872,0.19656205,0.11029669,0.6553035,0.14172684,0.4066488,-0.09287823,0.40398398,373.0,17.833282,0.6954231,0.6569216,0
0.045074593,0.06626262,0.059566602,0.26369897,0.20834185,0.11644203,0.63146955,0.11727188,0.38737452,-0.07086246,0.39775163,882.0,31.95922,0.5729833,0.8192266,0
0.043854903,0.0641526,0.065550365,0.23874563,0.20871514,0.12585346,0.5691671,0.067113124,0.3096337,-0.014967743,0.33226627,577.0,20.230968,-0.6875887,-0.72443515,0
0.037036136,0.059679423,0.04517425,0.27302802,0.18266097,0.096442334,0.7160658,0.19830862,0.47794276,-0.15287048,0.44984072,571.0,20.956844,0.4054804,-0.9107799,0
0.04027478,0.060773052,0.059884597,0.24107671,0.19803552,0.11905962,0.6020445,0.09801864,0.33880803,-0.04345003,0.34889632,569.0,25.460554,0.9342427,-0.27421063,1
0.039429024,0.060624402,0.055548307,0.25090155,0.19368769,0.11220235,0.63747215,0.12868926,0.38198215,-0.0761622,0.37904003,587.0,26.97126,-0.77690357,-0.60610753,0
0.04468403,0.06587023,0.053710524,0.28209478,0.20522276,0.1098014,0.68010914,0.15774524,0.43964037,-0.11583426,0.44984886,749.0,19.014832,0.70203596,0.66166943,1
0.03709177,0.059423268,0.048121147,0.26362783,0.184236,0.10067735,0.69128275,0.17726777,0.44729114,-0.12824129,0.42283857,772.0,31.487549,0.7460497,0.66546947,1
0.045050614,0.066148296,0.053023472,0.286349,0.20590986,0.109245874,0.6875205,0.1634082,0.44768813,-0.122754924,0.4605314,1663.0,36.06327,-0.72043544,0.68989164,0
0.04559985,0.0668261,0.057131555,0.27453187,0.20860241,0.113526866,0.65548474,0.13646197,0.41489854,-0.092850216,0.4261674,554.0,22.479212,0.9871947,0.06220666,0
0.044031087,0.06493289,0.04822184,0.29845366,0.20193337,0.1043951,0.72180414,0.19289127,0.48171568,-0.15579364,0.49745837,1306.0,28.848158,0.6380272,-0.7670827,0
0.047118206,0.0684358,0.060913514,0.26848242,0.21346489,0.117480114,0.6301502,0.11415674,0.39123565,-0.06987066,0.40522537,1186.0,30.742064,0.8290515,-0.55521375,1
0.04637946,0.06729722,0.06641403,0.24665147,0.21425144,0.12492336,0.575718,0.07029686,0.3276005,-0.021554008,0.3473346,581.0,28.376894,-0.73294264,-0.66751075,1
0.045048803,0.06617952,0.053542987,0.28448984,0.20606677,0.109744325,0.68320835,0.15986548,0.4432531,-0.11869486,0.45537934,1242.0,28.14368,-0.5633824,-0.82485783,0
0.04014921,0.06118728,0.056873616,0.2499868,0.19603074,0.11411118,0.6293193,0.12097296,0.37318423,-0.06856149,0.3742186,388.0,18.546274,0.6935759,-0.69873816,1
0.04166394,0.06321527,0.049918074,0.28032267,0.19637798,0.10464049,0.6976868,0.17609519,0.45636103,-0.13319175,0.45450017,936.0,34.822327,0.94633377,-0.3113586,0
0.046992444,0.06830148,0.061089233,0.26729533,0.21324797,0.11771248,0.6279409,0.112471364,0.388519,-0.06787101,0.40231022,1178.0,29.424376,0.89222556,-0.44459525,0
0.03638615,0.059191257,0.04489106,0.27066544,0.18087013,0.09570334,0.71548,0.19886652,0.47755733,-0.15256841,0.4454494,605.0,21.218422,-0.70350945,0.7102888,0
0.041691698,0.06145808,0.06481032,0.23197138,0.20397127,0.12665044,0.56324583,0.0642289,0.2936825,-0.008999063,0.31946188,316.0,24.416687,-0.10036206,-0.9938875,1
0.040029086,0.060815156,0.05822133,0.24518296,0.1965291,0.11636666,0.6162129,0.11014835,0.35628942,-0.056414314,0.36112702,375.0,19.410618,0.5371844,0.42263117,0
0.04132031,0.062921785,0.05043167,0.27684048,0.19571957,0.105105504,0.6918059,0.17166264,0.44963157,-0.12760592,0.44585228,758.0,27.701818,0.944323,-0.090739496,0
0.044407222,0.06563174,0.05389228,0.28009486,0.20460695,0.109917656,0.6772793,0.15574093,0.4363378,-0.11321218,0.44514245,900.0,28.09765,-0.9791308,-0.03055295,1
0.040080197,0.060152993,0.061585538,0.23499034,0.19867902,0.12221282,0.5846895,0.083730444,0.31572375,-0.02765742,0.33247283,376.0,25.544262,0.34093857,-0.9398,1
0.040479466,0.062265493,0.046674456,0.28554404,0.19214799,0.10035715,0.7190135,0.1955152,0.4798816,-0.15438026,0.47319844,782.0,25.29302,-0.5405503,-0.8373556,0
0.038999908,0.05948951,0.05881336,0.23877028,0.19467545,0.11794482,0.6047272,0.10173092,0.33871695,-0.045705352,0.34629712,669.0,31.785564,0.6219349,0.7704912,0
0.044123728,0.06537529,0.05378149,0.27909318,0.20387703,0.10973294,0.6768664,0.15573661,0.43556806,-0.11286134,0.44322884,1097.0,25.441938,0.7496745,0.57911515,0
0.040095724,0.060722243,0.059094783,0.2427459,0.19718409,0.11780861,0.60843724,0.10356607,0.3465143,-0.049270548,0.35410225,609.0,30.597635,0.8368608,0.50150746,0
0.045743868,0.06673888,0.06403504,0.25174105,0.21179223,0.122035354,0.5944275,0.08618329,0.34701413,-0.037776355,0.36296317,515.0,21.564415,0.98511446,0.13268936,1
0.040146697,0.05990794,0.062901616,0.23127703,0.19966283,0.12458885,0.5723577,0.07336105,0.29979888,-0.01659078,0.32192022,406.0,30.01145,-0.83768904,0.5379796,1
0.04087071,0.06253777,0.050380647,0.2747831,0.19458497,0.10489046,0.69012135,0.17086408,0.4474703,-0.12608947,0.44155055,457.0,23.633589,-0.6550272,0.7068259,1
0.045086578,0.066243015,0.060287457,0.2613172,0.20867574,0.11735171,0.62508345,0.11200477,0.3801883,-0.06507251,0.39114112,674.0,29.230692,-0.5684724,-0.8189572,0
0.045707002,0.06694521,0.05887521,0.2689922,0.20949769,0.1154724,0.6408596,0.124338046,0.399308,-0.079452075,0.41056404,1315.0,35.51273,-0.9233121,-0.37042576,0
0.04060379,0.0609638,0.060868714,0.23946118,0.19931974,0.12055077,0.5946543,0.09148403,0.33029574,-0.036791112,0.34340873,410.0,25.906479,0.82351327,-0.564817,1
0.04040665,0.062210806,0.046642732,0.28527936,0.19194737,0.10027437,0.7189537,0.19557159,0.4798423,-0.15434982,0.47270283,550.0,20.903337,-0.0008820398,0.9964205,0
0.04272396,0.06407207,0.049815416,0.28602508,0.1990206,0.105031036,0.70333886,0.1793738,0.46283394,-0.13835716,0.46700656,1187.0,20.971321,-0.8070516,-0.58870625,0
0.0439816,0.06489573,0.048200283,0.29827377,0.20179702,0.10433884,0.7217668,0.19292618,0.48169115,-0.15577485,0.49711913,1180.0,25.92676,-0.14359042,-0.9855653,0
0.046886623,0.06816025,0.06281122,0.2609036,0.21369031,0.11978083,0.61193484,0.09948144,0.37070802,-0.053549774,0.38505775,1004.0,24.95038,-0.8247373,0.5607476,0
0.039717596,0.06100403,0.055079427,0.25373307,0.19408455,0.111392416,0.6432824,0.13319823,0.38984036,-0.08161719,0.3860868,665.0,24.443907,-0.86906016,-0.48824188,1
0.039066967,0.059264287,0.0600826,0.23518927,0.19562232,0.120212965,0.5930354,0.091842815,0.32351038,-0.035005048,0.33605015,886.0,19.61913,-0.39054784,-0.7454206,1
0.04301629,0.063108005,0.065263465,0.23611943,0.20687607,0.12616242,0.56690663,0.06601278,0.30351233,-0.012690917,0.3272907,796.0,22.517412,0.6372546,-0.7157889,1
0.04500126,0.066159375,0.060092553,0.26158488,0.20840193,0.11713038,0.62638,0.113158375,0.381433,-0.06623706,0.3921211,562.0,20.191938,-0.70412225,0.70887583,0
0.039555114,0.05950336,0.0615371,0.23288521,0.19757238,0.12254321,0.58198076,0.082035564,0.3104479,-0.025079206,0.32814133,451.0,21.613712,-0.9105504,-0.4083456,1
0.045941167,0.067185305,0.05945997,0.2680677,0.21025686,0.11610686,0.63691634,0.12086109,0.39555153,-0.07587815,0.40735143,1059.0,30.057512,-0.92749506,-0.34650543,0
0.041259468,0.060919687,0.06466245,0.2306178,0.20302339,0.12680967,0.5620266,0.06363422,0.29043132,-0.007768203,0.31691518,527.0,27.985203,0.054089602,-0.9939108,1
0.039758604,0.061724097,0.04636039,0.2829238,0.19016188,0.09953759,0.71841717,0.19607845,0.47948948,-0.15407619,0.46829528,421.0,23.655424,-0.51475626,-0.8502104,0
0.039009836,0.060206566,0.05536262,0.24956058,0.19264132,0.11201361,0.636875,0.12871781,0.38041148,-0.07560272,0.37659714,480.0,20.00296,-0.8199674,0.5610222,0
0.038145334,0.05918707,0.055756096,0.24437562,0.19094485,0.112955034,0.6284558,0.12273893,0.36778423,-0.06768428,0.36474374,744.0,19.094557,0.34970954,-0.88769066,0
0.040628124,0.06238482,0.047780678,0.2824724,0.19294292,0.10169075,0.71064204,0.18831846,0.4705856,-0.14610395,0.46402103,1094.0,22.86007,0.56269413,-0.8258835,0
0.03775441,0.05887538,0.05519697,0.24432856,0.18974014,0.11211887,0.6314373,0.12575987,0.37090936,-0.07048282,0.36586693,873.0,24.248432,-0.21816704,-0.94136316,0
0.038439054,0.060407083,0.050023407,0.2640265,0.18847491,0.10378665,0.6814302,0.1669643,0.43565556,-0.11824677,0.41932645,440.0,20.77324,-0.4516766,-0.83779156,0
0.043077666,0.064284086,0.05715617,0.26256412,0.20276786,0.11377105,0.6424614,0.12850235,0.39537382,-0.080835424,0.40043077,337.0,20.66182,-0.59893656,0.7980824,0
0.04636997,0.067285396,0.06641078,0.24662176,0.21423064,0.12492686,0.5756941,0.07028523,0.32753426,-0.021529973,0.34727773,935.0,19.00415,-0.9798357,0.16297914,1
0.045430608,0.0665698,0.06133432,0.2593535,0.20988968,0.11857112,0.61748266,0.10541189,0.37251443,-0.05826324,0.38476327,381.0,35.50904,-0.07638404,0.9962692,0
0.03950405,0.06128616,0.05096127,0.2661276,0.19150384,0.105313174,0.6785679,0.16306518,0.43294767,-0.11524704,0.4216914,348.0,19.083605,-0.6524606,-0.7245246,1
0.038448673,0.05908109,0.057781175,0.23949443,0.19285145,0.11640016,0.6112619,0.10788347,0.34587282,-0.05166804,0.3500365,816.0,30.049118,0.098865665,0.99401826,1
0.04275088,0.06277741,0.06517267,0.23528829,0.20629403,0.1262602,0.5661821,0.065659925,0.30155867,-0.011960691,0.3257191,660.0,25.182386,0.42718035,0.899672,1
0.041023828,0.06267927,0.04710979,0.2868296,0.19371742,0.101187795,0.71785426,0.19376287,0.4784368,-0.15303178,0.4749524,578.0,26.453241,0.59762746,0.782444,1
0.046213165,0.06743453,0.061657745,0.26179555,0.2117441,0.11865748,0.6187533,0.10569643,0.3762306,-0.05952226,0.38932976,1151.0,28.699013,0.99264395,0.10866945,0
0.04352857,0.06465557,0.049159892,0.29246137,0.20087942,0.10485862,0.7121965,0.18563627,0.4721704,-0.1466661,0.48237488,1292.0,24.023682,-0.9820489,-0.12269545,0
0.04576296,0.066819735,0.06334587,0.2541097,0.21151042,0.12107443,0.6009151,0.09148937,0.35458663,-0.043527264,0.36942166,530.0,28.61161,0.75075024,0.6529549,0
0.041872367,0.061683126,0.06487212,0.23253715,0.20436747,0.12658387,0.5637518,0.06447557,0.295035,-0.009509664,0.32052755,457.0,20.386545,0.31859988,-0.9416346,1
0.045109432,0.06627088,0.060232062,0.2616082,0.20870262,0.117272995,0.62570214,0.112490684,0.3809511,-0.06563503,0.39188004,709.0,24.26086,-0.7296778,-0.68003756,0
0.04129858,0.06288828,0.047267564,0.2876923,0.19448598,0.10153603,0.71777177,0.19330263,0.4782701,-0.15284835,0.47644398,665.0,24.658726,-0.9116093,-0.37808138,1
0.039584152,0.060483173,0.05730433,0.24606118,0.19502766,0.11503092,0.6222093,0.11569894,0.36287212,-0.061923306,0.3649574,483.0,33.879093,0.4011061,-0.91372603,1
0.044078235,0.065034054,0.06123673,0.2536081,0.20690341,0.119064406,0.61100376,0.101419166,0.36102396,-0.05221777,0.37268513,681.0,24.30082,-0.97403854,-0.21717046,1
0.035979453,0.05886973,0.044861324,0.2687044,0.17982246,0.0954544,0.7138634,0.19816417,0.475754,-0.15112387,0.44132182,928.0,25.75033,-0.9740828,0.17447399,0
0.041959785,0.06337727,0.04731941,0.29092476,0.19622654,0.10204017,0.7202056,0.1943918,0.48066524,-0.1549859,0.48328915,655.0,20.671173,0.42487144,0.8759281,1
0.047139097,0.068383954,0.06461075,0.25592548,0.21498802,0.12189597,0.5968584,0.086932,0.35474297,-0.040273342,0.37075153,1512.0,26.073912,-0.9805627,-0.19049184,0
0.046302605,0.06754026,0.061467253,0.26284918,0.21186274,0.11838874,0.6209427,0.10740501,0.37892464,-0.06149856,0.3919818,1487.0,25.364334,-0.812249,-0.5561815,0
0.0437958,0.06407898,0.06553014,0.23856054,0.20858553,0.12587523,0.5690092,0.067036286,0.30920485,-0.014808777,0.33191514,797.0,20.753975,0.7188199,-0.68749946,0
0.045359362,0.066499464,0.06115924,0.25962043,0.20965688,0.11837363,0.6186838,0.10646913,0.37367463,-0.059332956,0.38569686,744.0,44.22344,0.437611,-0.89887947,1
